Rating,Title,Color,Brand,Link_Web,Num_Validation,E_comerce,Price
,"Smartphone LG K62+ 128GB Branco 4G Octa-Core - 4GB RAM Tela 6,59” Câm. Quádrupla + Selfie 28MP",,,https://www.magazineluiza.com.br/smartphone-lg-k62-128gb-branco-4g-octa-core-4gb-ram-tela-659-cam-quadrupla-selfie-28mp/p/155592900/te/telg/,,Magazine Luiza,1.487.07
"4,2","Smartphone LG K52 64GB Vermelho 4G Octa-Core - 3GB RAM Tela 6,6” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-lg-k52-64gb-vermelho-4g-octa-core-3gb-ram-tela-66-cam-quadrupla-selfie-8mp/p/155593200/te/telg/,9,Magazine Luiza,1.115.07
,"Smartphone LG K71 128GB Titan 4G Octa-Core - 4GB RAM 6,8” Câm. Tripla + Selfie 32MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k71-128gb-titan-4g-octa-core-4gb-ram-68-cam-tripla-selfie-32mp-dual-chip/p/155588500/te/telg/,,Magazine Luiza,1.580.07
"4,3",Celular Lg K41s Titânio 32gb,,,https://www.magazineluiza.com.br/celular-lg-k41s-titanio-32gb/p/fac97c6ekf/te/k41s/,32,Magazine Luiza,835.91
,Smart TV Crystal UHD 4K LED 55” Samsung  - UN55TU7000GXZD Wi-Fi Bluetooth 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-55-samsung-un55tu7000gxzd-wi-fi-bluetooth-2-hdmi-1-usb/p/225607700/et/elit/,,Magazine Luiza,2.849.05
"4,3",Smart TV Full HD LED 43” AOC 43S5195/78G - Wi-Fi 3 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-full-hd-led-43-aoc-43s5195-78g-wi-fi-3-hdmi-1-usb/p/193433700/et/elit/,150,Magazine Luiza,2.099.00
"4,0","Smartphone Motorola Moto G9 Plus 128GB Azul Indigo - Octa-Core 4GB RAM 6,8” Câm. Quádrupla+Selfie 16MP",,,https://www.magazineluiza.com.br/smartphone-motorola-moto-g9-plus-128gb-azul-indigo-octa-core-4gb-ram-68-cam-quadrupla-selfie-16mp/p/155590800/te/g9ps/,52,Magazine Luiza,1.799.99
"4,1","Smartphone Samsung Galaxy S20+ 128GB Cosmic Gray - 8GB RAM Tela 6,7” Câm. Quádrupla + Selfie 10MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-128gb-cosmic-gray-8gb-ram-tela-67-cam-quadrupla-selfie-10mp/p/155577400/te/gs20/,39,Magazine Luiza,3.329.10
"4,6","Smartphone Samsung Galaxy A12 64GB Azul 4G - Octa-Core 4GB RAM 6,5” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a12-64gb-azul-4g-octa-core-4gb-ram-65-cam-quadrupla-selfie-8mp/p/155616100/te/galx/,8,Magazine Luiza,1.079.10
,"Smartphone Motorola Moto E6S 32GB Cinza Titanium - 4G Octa-Core 2GB RAM 6,1” Câm. Dupla + Selfie 5MP",,,https://www.magazineluiza.com.br/smartphone-motorola-moto-e6s-32gb-cinza-titanium-4g-octa-core-2gb-ram-61-cam-dupla-selfie-5mp/p/155586700/te/me6s/,,Magazine Luiza,764.10
"4,6","Smartphone Samsung Galaxy A21s 64GB Branco 4G - 4GB RAM 6,5” Câm. Quádrupla + Selfie 13MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a21s-64gb-branco-4g-4gb-ram-65-cam-quadrupla-selfie-13mp/p/155584200/te/galx/,82,Magazine Luiza,1.259.10
"4,2","Smartphone Samsung Galaxy S20 128GB Cloud Blue 4G - Octa-Core 8GB RAM 6,2” Câm. Tripla + Selfie 10MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-s20-128gb-cloud-blue-4g-octa-core-8gb-ram-62-cam-tripla-selfie-10mp/p/155576800/te/gs20/,25,Magazine Luiza,2.699.00
"4,6","Smartphone Motorola Moto G9 Play 64GB Rosa Quartzo - 4G Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-motorola-moto-g9-play-64gb-rosa-quartzo-4g-octa-core-4gb-ram-65-cam-tripla-selfie-8mp/p/155590500/te/g9py/,69,Magazine Luiza,1.152.00
"4,4","Smartphone Samsung Galaxy A11 64GB Azul 4G - Octa-Core 3GB RAM 6,4” Câm. Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a11-64gb-azul-4g-octa-core-3gb-ram-64-cam-tripla-selfie-8mp/p/155584800/te/ga11/,70,Magazine Luiza,944.10
"4,8","Smartphone Samsung Galaxy A12 64GB Branco 4G - Octa-Core 4GB RAM 6,5” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a12-64gb-branco-4g-octa-core-4gb-ram-65-cam-quadrupla-selfie-8mp/p/155617400/te/galx/,4,Magazine Luiza,1.079.10
,Notebook Positivo Motion Q232B 2GB 32GB 64GB Nuvem Tela 14 WINDOWS 10 - Fascinations,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q232b-2gb-32gb-64gb-nuvem-tela-14-windows-10-fascinations/p/ae7g5j2da2/in/ptvm/,,Magazine Luiza,1.614.91
,Notebook Positivo Motion Q4128C Intel Atom Quad-Core Windows 10 Home  14.1” - Vermelho- Inclui Microsoft 365 Personal por 1 ano,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q4128c-intel-atom-quad-core-windows-10-home-14-1-vermelho-inclui-microsoft-365-personal-por-1-ano/p/baj4aabh6b/in/ptvm/,,Magazine Luiza,2.149.00
"3,6","Notebook Samsung Book E30 Intel Core i3 4GB 1TB - 15,6” Full HD Windows 10",,,https://www.magazineluiza.com.br/notebook-samsung-book-e30-intel-core-i3-4gb-1tb-156-full-hd-windows-10/p/225395200/in/nsbo/,74,Magazine Luiza,3.134.05
"4,8","iPhone 8 Plus Apple 256GB Cinza Espacial 4G  - Tela 5,5” Retina Câmera 12MP iOS 11 Proc. Chip A11",,,https://www.magazineluiza.com.br/iphone-8-plus-apple-256gb-cinza-espacial-4g-tela-55-retina-camera-12mp-ios-11-proc-chip-a11/p/218801800/te/ipn8/,31,Magazine Luiza,4.399.00
"3,8","Smartphone LG K22 32GB Blue 4G Quad-Core 2GB RAM - Tela 6,2” Câm. Dupla + Selfie 5MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k22-32gb-blue-4g-quad-core-2gb-ram-tela-62-cam-dupla-selfie-5mp-dual-chip/p/155588000/te/telg/,31,Magazine Luiza,699.00
"4,2","Smartphone Samsung Galaxy A71 128GB Azul 4G - 6GB RAM Tela 6,7” Câm. Quádrupla + Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a71-128gb-azul-4g-6gb-ram-tela-67-cam-quadrupla-selfie-32mp/p/155572900/te/ga71/,245,Magazine Luiza,1.799.10
,"Notebook Acer Aspire 5 A515-54-587L Intel Core i5 - Quad-Core 8GB 256GB SSD 15,6” + Mochila",,,https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-587l-intel-core-i5-quad-core-8gb-256gb-ssd-156-mochila/p/229383000/in/nota/,,Magazine Luiza,4.320.60
"4,9",Smart TV Crystal UHD 4K LED 50” Samsung  - 50TU7000 Wi-Fi Bluetooth HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-50-samsung-50tu7000-wi-fi-bluetooth-hdr-2-hdmi-1-usb/p/225607600/et/elit/,17,Magazine Luiza,2.659.05
,"Notebook Aspire 3 - 15,6''A315-42G-R6FZ AMD Ryzen5 8GB 1TB Win10 - Acer",,,https://www.magazineluiza.com.br/notebook-aspire-3-156-a315-42g-r6fz-amd-ryzen5-8gb-1tb-win10-acer/p/ac51dkc9bf/in/nota/,,Magazine Luiza,5.499.00
,"Notebook Aspire 3 - 15,6''A315-42G-R6FZ AMD Ryzen5 8GB 1TB Win10 - Acer",,,https://www.magazineluiza.com.br/notebook-aspire-3-156-a315-42g-r6fz-amd-ryzen5-8gb-1tb-win10-acer/p/ake8591a75/in/nota/,,Magazine Luiza,5.499.00
,Notebook Acer AMD Ryzen 5-3500U 8GB 1TB W10 15.6” Preto,,,https://www.magazineluiza.com.br/notebook-acer-amd-ryzen-5-3500u-8gb-1tb-w10-15-6-preto/p/cj6jkfjg4b/in/nota/,,Magazine Luiza,4.499.00
,Notebook Acer Aspire 5 A515-54-587L Intel Core i5 - Quad-Core 8GB + Mouse + Teclado + Roteador,,,https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-587l-intel-core-i5-quad-core-8gb-mouse-teclado-roteador/p/229363200/in/nota/,,Magazine Luiza,4.860.20
,"Notebook Acer Aspire 5 A515-54-587L Intel Core i5 - Quad-Core 8GB 256GB SSD 15,6” + Mouse + Teclado",,,https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-587l-intel-core-i5-quad-core-8gb-256gb-ssd-156-mouse-teclado/p/229361200/in/nota/,,Magazine Luiza,4.671.15
,Notebook Acer Aspire 5 A515-54-587L Intel Core i5 - Quad-Core 8GB 256GB SSD + Mini Mouse + Teclado,,,https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-587l-intel-core-i5-quad-core-8gb-256gb-ssd-mini-mouse-teclado/p/229361700/in/nota/,,Magazine Luiza,4.671.15
,"Notebook Acer Aspire 5 A515-54-587L Intel Core i5 - Quad-Core 8GB 256GB SSD 15,6” + Mini Mouse sem Fio",,,https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-587l-intel-core-i5-quad-core-8gb-256gb-ssd-156-mini-mouse-sem-fio/p/229362700/in/nota/,,Magazine Luiza,4.634.10
,"Notebook Acer Aspire 5 A515-54-587L Intel Core i5  - Quad-Core 8GB 256GB SSD 15,6” + Mouse Logitech",,,https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-587l-intel-core-i5-quad-core-8gb-256gb-ssd-156-mouse-logitech/p/229362200/in/nota/,,Magazine Luiza,4.634.10
"4,1",Smart TV Crystal UHD 4K LED 65” Samsung  - 65TU8000 Wi-Fi Bluetooth HDR 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-65-samsung-65tu8000-wi-fi-bluetooth-hdr-3-hdmi-2-usb/p/225605900/et/elit/,91,Magazine Luiza,4.274.05
"4,4",Smart TV Crystal UHD 4K LED 43” Samsung  - 43TU7000 Wi-Fi Bluetooth HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-43-samsung-43tu7000-wi-fi-bluetooth-hdr-2-hdmi-1-usb/p/225607500/et/elit/,145,Magazine Luiza,2.184.05
"2,7",Smart TV LED 50” HQ HQSTV50NY Ultra HD 4K Netflix Youtube 3 HDMI 2 USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-50-hq-hqstv50ny-ultra-hd-4k-netflix-youtube-3-hdmi-2-usb-wi-fi/p/jak42kk0k2/et/elit/,28,Magazine Luiza,2.249.91
"4,5",Smart TV LED PRO 43'' Full HD LG 43LM 631 3 HDMI 2 USB Wi-fi Conversor Digital,,,https://www.magazineluiza.com.br/smart-tv-led-pro-43-full-hd-lg-43lm-631-3-hdmi-2-usb-wi-fi-conversor-digital/p/gkg76gc40f/et/elit/,390,Magazine Luiza,1.842.03
"4,4",Smart TV LED 40” TCL 40S6500 Full HD Android - Wi-Fi HDR Inteligência Artificial 2 HDMI USB,,,https://www.magazineluiza.com.br/smart-tv-led-40-tcl-40s6500-full-hd-android-wi-fi-hdr-inteligencia-artificial-2-hdmi-usb/p/193425200/et/elit/,397,Magazine Luiza,1.799.30
,Smart TV LED 32” HD HQ HQSTV32NP Netflix Youtube 2 HDMI 2 USB Wi-Fi,,,https://www.magazineluiza.com.br/smart-tv-led-32-hd-hq-hqstv32np-netflix-youtube-2-hdmi-2-usb-wi-fi/p/beaggfbdjc/et/elit/,,Magazine Luiza,1.259.10
"4,7",Smart TV LED PRO 32'' HD LG 32LM 621 3 HDMI 2 USB Wi-fi Conversor Digital,,,https://www.magazineluiza.com.br/smart-tv-led-pro-32-hd-lg-32lm-621-3-hdmi-2-usb-wi-fi-conversor-digital/p/haj33g91j2/et/elit/,523,Magazine Luiza,1.337.63
"4,4",Smart TV 4K LED 60” LG 60UN7310PSA Wi-Fi Bluetooth - HDR Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-4k-led-60-lg-60un7310psa-wi-fi-bluetooth-hdr-inteligencia-artificial-3-hdmi-2-usb/p/225376500/et/elit/,81,Magazine Luiza,3.199.00
"4,2",Smart TV LED 32” Samsung 32T4300A - Wi-Fi HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/p/225608200/et/elit/,161,Magazine Luiza,1.399.00
"4,6",Smart TV Crystal UHD 4K LED 55” Samsung  - 55TU8000 Wi-Fi Bluetooth HDR 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-55-samsung-55tu8000-wi-fi-bluetooth-hdr-3-hdmi-2-usb/p/225605800/et/elit/,112,Magazine Luiza,2.999.15
"4,6",Smart TV LED 43” LG 43LM6300PSB Full HD Wi-Fi - Inteligência Artificial 3 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-led-43-lg-43lm6300psb-full-hd-wi-fi-inteligencia-artificial-3-hdmi-2-usb/p/193428600/et/elit/,426,Magazine Luiza,1.999.00
"3,5",Smartphone Samsung Galaxy A01 Core 32GB Vermelho - Processador Quad-Core 2GB RAM Câm.8MP + Selfie 5MP,,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-core-32gb-vermelho-processador-quad-core-2gb-ram-cam-8mp-selfie-5mp/p/155585800/te/galx/,49,Magazine Luiza,593.10
"4,9",Smart TV Crystal UHD 4K LED 50” Samsung  - 50TU7000 Wi-Fi Bluetooth HDR 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-crystal-uhd-4k-led-50-samsung-50tu7000-wi-fi-bluetooth-hdr-2-hdmi-1-usb/p/225607600/et/elit/,17,Magazine Luiza,2.659.05
"3,6",Smartphone Samsung Galaxy A01 Core 32GB Preto - Processador Quad-Core 2GB RAM Câm.8MP + Selfie 5MP,,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-core-32gb-preto-processador-quad-core-2gb-ram-cam-8mp-selfie-5mp/p/155585400/te/galx/,60,Magazine Luiza,593.10
"4,6","Smartphone Samsung Galaxy A10s 32GB Azul Absurdo - 4G 2GB RAM Tela 6,2” Câm. Dupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a10s-32gb-azul-absurdo-4g-2gb-ram-tela-62-cam-dupla-selfie-8mp/p/155617900/te/galx/,9,Magazine Luiza,809.10
"4,3","Smartphone Motorola One Fusion 128GB Azul Safira - 4GB RAM Tela 6,5” Câm. Quádrupla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-motorola-one-fusion-128gb-azul-safira-4gb-ram-tela-65-cam-quadrupla-selfie-8mp/p/155587400/te/mtof/,132,Magazine Luiza,1.327.00
"3,8","Smartphone LG K22 32GB Blue 4G Quad-Core 2GB RAM - Tela 6,2” Câm. Dupla + Selfie 5MP Dual Chip",,,https://www.magazineluiza.com.br/smartphone-lg-k22-32gb-blue-4g-quad-core-2gb-ram-tela-62-cam-dupla-selfie-5mp-dual-chip/p/155588000/te/telg/,31,Magazine Luiza,699.00
"4,5","iPhone XR Apple 64GB Preto 6,1” 12MP iOS",,,https://www.magazineluiza.com.br/iphone-xr-apple-64gb-preto-61-12mp-ios/p/155610600/te/ipxr/,43,Magazine Luiza,3.347.07
"4,2","Smartphone Samsung Galaxy A01 32GB Vermelho - 2GB RAM Tela 5,7” Câm. Dupla + Câm. Selfie 5MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a01-32gb-vermelho-2gb-ram-tela-57-cam-dupla-cam-selfie-5mp/p/155574700/te/gx01/,238,Magazine Luiza,674.10
"4,2","Smartphone Samsung Galaxy A71 128GB Azul 4G - 6GB RAM Tela 6,7” Câm. Quádrupla + Selfie 32MP",,,https://www.magazineluiza.com.br/smartphone-samsung-galaxy-a71-128gb-azul-4g-6gb-ram-tela-67-cam-quadrupla-selfie-32mp/p/155572900/te/ga71/,245,Magazine Luiza,1.799.10
,"Smartphone Asus Zenfone Max Shot Plus 128GB (64GB + 64GB de Cartão MicroSD) Prata Octa-Core 4GB de RAM Tela 6,2 Câm.Tripla + Selfie 8MP",,,https://www.magazineluiza.com.br/smartphone-asus-zenfone-max-shot-plus-128gb-64gb-64gb-de-cartao-microsd-prata-octa-core-4gb-de-ram-tela-62-cam-tripla-selfie-8mp/p/bha9f8320e/te/zenf/,,Magazine Luiza,1.034.55
,Notebook Positivo Motion C4128Ei Intel Celeron 4G 128GB SSD Linux 14” - Cinza,,,https://www.magazineluiza.com.br/notebook-positivo-motion-c4128ei-intel-celeron-4g-128gb-ssd-linux-14-cinza/p/eb27c8kd0a/in/ptvm/,,Magazine Luiza,2.099.00
"3,9","Notebook Samsung Book E20 Intel Celeron Dual-Core - 4GB 500GB 15,6” Windows 10",,,https://www.magazineluiza.com.br/notebook-samsung-book-e20-intel-celeron-dual-core-4gb-500gb-156-windows-10/p/225395100/in/nsbo/,52,Magazine Luiza,2.659.05
,Notebook Positivo Motion Q464C Tela 14 4GB Quad Core,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q464c-tela-14-4gb-quad-core/p/ge3h739589/in/ptvm/,,Magazine Luiza,2.349.91
,"Notebook Positivo Motion C41TDi, Intel Celeron Dual-Core, 4GB, 1TB, Tela 14”, Linux e Cinza Escuro",,,https://www.magazineluiza.com.br/notebook-positivo-motion-c41tdi-intel-celeron-dual-core-4gb-1tb-tela-14-linux-e-cinza-escuro/p/fg0dfe209h/in/ptvm/,,Magazine Luiza,2.555.50
,Notebook Positivo Motion Q464C Tela 14 4GB Quad Core,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q464c-tela-14-4gb-quad-core/p/hbf1225876/in/ptvm/,,Magazine Luiza,2.049.11
,Notebook Positivo Motion C4500C Processador Intel 4Gb de Ram HD de 500Gb Tela 14” HD Windows 10 Home,,,https://www.magazineluiza.com.br/notebook-positivo-motion-c4500c-processador-intel-4gb-de-ram-hd-de-500gb-tela-14-hd-windows-10-home/p/de1f7kfgb4/in/ptvm/,,Magazine Luiza,2.211.11
,Notebook Positivo Motion Plus Red Q464B Intel Atom - Quad Core 4GB 64GB 14” Windows 10,,,https://www.magazineluiza.com.br/notebook-positivo-motion-plus-red-q464b-intel-atom-quad-core-4gb-64gb-14-windows-10/p/bfd1dgbja0/in/ptvm/,,Magazine Luiza,2.558.73
,Notebook Positivo Q232b Motion 2GB 32GB Win 10,,,https://www.magazineluiza.com.br/notebook-positivo-q232b-motion-2gb-32gb-win-10/p/hcbdea08k2/in/ptvm/,,Magazine Luiza,1.799.00
,Notebook Positivo Motion Q464C Intel Atom Quad-Core Windows 10 - Cinza,,,https://www.magazineluiza.com.br/notebook-positivo-motion-q464c-intel-atom-quad-core-windows-10-cinza/p/bj5fh7081k/in/ptvm/,,Magazine Luiza,1.999.00
5,"Notebook Positivo Motion Gray C4128E Intel Celeron - Dual-Core 4GB 128GB SSD 14,1” LED Windows 10",,,https://www.magazineluiza.com.br/notebook-positivo-motion-gray-c4128e-intel-celeron-dual-core-4gb-128gb-ssd-141-led-windows-10/p/228001000/in/ptvm/,1,Magazine Luiza,1.994.05
,"Notebook Positivo Motion Gray Q4128C-S Intel Atom - 4GB 128GB eMMC 14,1” LED Windows 10",,,https://www.magazineluiza.com.br/notebook-positivo-motion-gray-q4128c-s-intel-atom-4gb-128gb-emmc-141-led-windows-10/p/135295100/in/ptvm/,,Magazine Luiza,1.899.05
,"iPhone 7 Plus Apple 32GB Preto 4G Tela 5,5” Retina - Câmera 12MP + Selfie 7MP iOS 11 Proc. Chip A10",,,https://www.magazineluiza.com.br/iphone-7-plus-apple-32gb-preto-4g-tela-55-retina-camera-12mp-selfie-7mp-ios-11-proc-chip-a10/p/218967100/te/ipn7/,,Magazine Luiza,2.975.07
"4,5","iPhone 7 Apple 128GB Preto 4,7” 12MP - iOS",,,https://www.magazineluiza.com.br/iphone-7-apple-128gb-preto-47-12mp-ios/p/218009300/te/ipn7/,117,Magazine Luiza,2.699.90
"4,8","iPhone 7 Plus Apple 32GB Preto 5,5” 12MP - iOS",,,https://www.magazineluiza.com.br/iphone-7-plus-apple-32gb-preto-55-12mp-ios/p/217029400/te/ipn7/,138,Magazine Luiza,2.743.41
"4,7","iPhone 7 Plus Apple 32GB Ouro rosa 5,5” 12MP - iOS",,,https://www.magazineluiza.com.br/iphone-7-plus-apple-32gb-ouro-rosa-55-12mp-ios/p/217029700/te/ipn7/,116,Magazine Luiza,2.696.91
,,,,https://www.magazineluiza.com.br/tv-led-lg-23-6-24mt49df-ws-dtv-hdmi-usb-av-funcao-pip-branco/p/6695844/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-led-lg-43-polegadas-full-hd-conversor-digital-43lv300c-comercial/p/cfk93d19ck/et/tves/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-led-20-ph20n91d/p/4973482/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-16-ptv16s86d-led/p/jchfk0479f/et/tled/,,Magazine Luiza,
,TV Monitor LED LG 24” 24MT48DF HD/Digital,,,https://www.magazineluiza.com.br/tv-monitor-led-lg-24-24mt48df-hd-digital/p/jb64j9kbbb/et/tled/,,Magazine Luiza,699.90
,,,,https://www.magazineluiza.com.br/tv-philco-led-24-ph24e30db/p/hjkgeag4gf/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-led-24-ph24e30d/p/5818914/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-led-24-ptv24n92d/p/5168185/et/tled/,,Magazine Luiza,
"4,7",Monitor Smart TV LED 24” LG 24TL520S HD 2 HDMI 1 USB WiFi,,,https://www.magazineluiza.com.br/monitor-smart-tv-led-24-lg-24tl520s-hd-2-hdmi-1-usb-wifi/p/bhjg0k2b05/et/elit/,119,Magazine Luiza,948.66
,Smart TV LED 43 Polegadas Philips 43PFG5813 Full HD Netflix 2 HDMI 2 USB - Philips Tv,,,https://www.magazineluiza.com.br/smart-tv-led-43-polegadas-philips-43pfg5813-full-hd-netflix-2-hdmi-2-usb-philips-tv/p/hd2j3b6cd7/et/elit/,,Magazine Luiza,2.649.90
,Monitor TV SMART LG 24” WI-FI/ USB/ HDMI/ Webos,,,https://www.magazineluiza.com.br/monitor-tv-smart-lg-24-wi-fi-usb-hdmi-webos/p/fhe1g9a7dg/et/elit/,,Magazine Luiza,1.509.85
,Monitor tv de led 43 pol multilaser full hd 2 hdmi 1 usb tl-023 ( sem conversor digital ),,,https://www.magazineluiza.com.br/monitor-tv-de-led-43-pol-multilaser-full-hd-2-hdmi-1-usb-tl-023-sem-conversor-digital/p/cg67fhb90j/et/tled/,,Magazine Luiza,1.790.25
,Smart TV Monitor 24' LG LED LCD HD 24TL520S-PS Wi-Fi Integrado webOS 3.5 DTV 2 HDMI 1 USB,,,https://www.magazineluiza.com.br/smart-tv-monitor-24-lg-led-lcd-hd-24tl520s-ps-wi-fi-integrado-webos-3-5-dtv-2-hdmi-1-usb/p/jchfa01570/et/elit/,,Magazine Luiza,1.439.90
,Tv/monitor smart 23.6” led hd 24tl520s  lg,,,https://www.magazineluiza.com.br/tv-monitor-smart-23-6-led-hd-24tl520s-lg/p/jahebc01a2/et/elit/,,Magazine Luiza,1.099.00
,Smart TV LED 43 Polegadas Philips 43PFG5813 Full HD Netflix 2 HDMI 2 USB,,,https://www.magazineluiza.com.br/smart-tv-led-43-polegadas-philips-43pfg5813-full-hd-netflix-2-hdmi-2-usb/p/ea8f3k7h0a/et/elit/,,Magazine Luiza,2.699.00
,,,,https://www.magazineluiza.com.br/tv-philco-led-28-ph28n91dsgwa/p/gh8284e5f9/et/elit/,,Magazine Luiza,
,Monitor Tv Smart Lg 24&ampquot Wi-fi/ Usb/ Hdmi/ Webos,,,https://www.magazineluiza.com.br/monitor-tv-smart-lg-24-ampquot-wi-fi-usb-hdmi-webos/p/gb7fg7k20d/et/elit/,,Magazine Luiza,1.453.46
,Tv Digital Led 24 Polegadas  Hdmi USB  Monitor  VGA Dolby Audio Controle Remoto 110/220 Volts - Hyundai,,,https://www.magazineluiza.com.br/tv-digital-led-24-polegadas-hdmi-usb-monitor-vga-dolby-audio-controle-remoto-110-220-volts-hyundai/p/egad2c5agc/et/tled/,,Magazine Luiza,998.90
,Monitor Tv Smart Lg 24&Quot Wi-Fi/ Usb/ Hdmi/ Webos,,,https://www.magazineluiza.com.br/monitor-tv-smart-lg-24-quot-wi-fi-usb-hdmi-webos/p/ec79a29gdk/et/elit/,,Magazine Luiza,1.616.52
,Monitor TV SMART LG 24 WIFI/ USB/ HDMI/ Webos,,,https://www.magazineluiza.com.br/monitor-tv-smart-lg-24-wifi-usb-hdmi-webos/p/ka8bgdjb7e/et/elit/,,Magazine Luiza,1.560.78
,Monitor TV SMART LG 24” WI-FI/ USB/ HDMI/ Webos - Gna,,,https://www.magazineluiza.com.br/monitor-tv-smart-lg-24-wi-fi-usb-hdmi-webos-gna/p/eac25afjg7/et/elit/,,Magazine Luiza,1.799.58
,Monitor TV Smart 24'' Wi-fi/USB/HDMI/Webos - 24TL520S - LG,,,https://www.magazineluiza.com.br/monitor-tv-smart-24-wi-fi-usb-hdmi-webos-24tl520s-lg/p/bc4cg46e7d/et/elit/,,Magazine Luiza,1.515.00
,Smart TV LED 43 Polegadas Philips 43PFG5813 Full HD WIFI 2 USB 2 HDMI Wireless - Aoc,,,https://www.magazineluiza.com.br/smart-tv-led-43-polegadas-philips-43pfg5813-full-hd-wifi-2-usb-2-hdmi-wireless-aoc/p/5007050/et/elit/,,Magazine Luiza,2.350.00
,,,,https://www.magazineluiza.com.br/tv-philco-28-ptv28g50d-digital-led/p/bh49eebkdk/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/smart-tv-philco-led-32-ph32c10dsgw/p/ka2f8h01k6/et/elit/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/smart-tv-philco-led-32-ph32e31dsgw/p/eb39gdd89h/et/elit/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-32-ptv32b51d-led/p/ea915a4k75/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-led-32-ptv32g50d-usb-hdmi-60hz/p/fcb1afh0c8/et/tves/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-32-ptv32g50d-led/p/fb8a8kcjd3/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-led-32-ptv32d12d/p/kj41daj258/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-led-39-ph39e31dg/p/gaab1e4bek/et/tled/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-led-39-ph39e60dsgwa/p/5629738/et/elit/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-39-ptv39n87d-led/p/bg34chdc6h/et/elit/,,Magazine Luiza,
,,,,https://www.magazineluiza.com.br/tv-philco-39-ptv39n91d-led/p/eb3d0a06f8/et/tled/,,Magazine Luiza,
